,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice,SqrtLotArea,LogLotArea,SqrtMasVnrArea,LogMasVnrArea,SqrtBsmtFinSF1,LogBsmtFinSF1,SqrtBsmtFinSF2,LogBsmtFinSF2,SqrtBsmtUnfSF,LogBsmtUnfSF,SqrtTotalBsmtSF,LogTotalBsmtSF,Sqrt1stFlrSF,Log1stFlrSF,Sqrt2ndFlrSF,Log2ndFlrSF,SqrtLowQualFinSF,LogLowQualFinSF,SqrtGrLivArea,LogGrLivArea,SqrtGarageArea,LogGarageArea,SqrtWoodDeckSF,LogWoodDeckSF,SqrtOpenPorchSF,LogOpenPorchSF,SqrtPoolArea,LogPoolArea
781,782,60,65.0,7153,6,5,1992,1992,0.0,387,0,374,761,810,793,0,1603,0,0,2,1,3,1,7,0,1992.0,2,484,0,124,0,0,0,0,7,2006,12.077676615757813,84.57541013793548,8.875426919818963,0.0,0.0,19.672315572906,5.961005339623274,0.0,0.0,19.339079605813716,5.926926025970411,27.586228448267445,6.635946555686647,28.460498941515414,6.698268054115413,28.160255680657446,6.677083461247136,0.0,0.0,40.0374824383352,7.38025578842646,22.0,6.184148890937483,0.0,0.0,11.135528725660043,4.8283137373023015,0.0,0.0
977,978,120,35.0,4274,7,5,2006,2007,0.0,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,2007.0,2,569,0,116,0,0,0,0,11,2007,12.20557752297723,65.37583651472461,8.360539381370861,0.0,0.0,33.25657829663178,7.009408932708637,0.0,0.0,11.61895003862225,4.912654885736052,35.22782990761707,7.124478262493424,35.22782990761707,7.124478262493424,0.0,0.0,0.0,0.0,35.22782990761707,7.124478262493424,23.853720883753127,6.345636360828596,0.0,0.0,10.770329614269007,4.762173934797756,0.0,0.0
735,736,75,60.0,10800,7,7,1914,1970,0.0,390,0,490,880,880,888,0,1768,0,0,1,1,2,1,6,2,1914.0,2,320,0,341,0,0,0,0,10,2006,12.001511614739405,103.92304845413264,9.287394001418473,0.0,0.0,19.748417658131498,5.968707559985366,0.0,0.0,22.135943621178654,6.19644412779452,29.664793948382652,6.78105762593618,29.664793948382652,6.78105762593618,29.79932885150268,6.790097235513905,0.0,0.0,42.04759208325728,7.478169694159785,17.88854381999832,5.771441123130016,0.0,0.0,18.466185312619388,5.834810737062605,0.0,0.0
934,935,20,313.0,27650,7,7,1960,2007,0.0,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,1960.0,2,505,0,0,0,0,0,0,11,2008,12.396697137361691,166.2828914831589,10.227417172661774,0.0,0.0,20.615528128088304,6.054439346269371,0.0,0.0,12.649110640673518,5.081404364984463,24.186773244895647,6.373319789577012,45.48626166217664,7.635303886259415,0.0,0.0,0.0,0.0,45.48626166217664,7.635303886259415,22.47220505424423,6.226536669287466,0.0,0.0,0.0,0.0,0.0,0.0
833,834,20,100.0,10004,6,6,1964,1964,180.0,196,345,975,1516,1516,0,0,1516,0,0,1,1,3,1,6,0,1964.0,2,472,0,0,0,0,152,0,2,2009,12.025755079404917,100.0199980003999,9.210840247017833,13.416407864998739,5.198497031265826,14.0,5.2832037287379885,18.57417562100671,5.846438775057725,31.22498999199199,6.883462586413092,38.93584466786357,7.324489979348532,38.93584466786357,7.324489979348532,0.0,0.0,0.0,0.0,38.93584466786357,7.324489979348532,21.72556098240043,6.159095388491933,0.0,0.0,0.0,0.0,0.0,0.0
758,759,160,24.0,2280,7,5,1999,1999,360.0,549,0,195,744,757,744,0,1501,0,0,2,1,3,1,6,0,1999.0,2,440,0,0,0,0,0,0,8,2008,12.097378802727306,47.74934554525329,7.732369222284388,18.973665961010276,5.8888779583328805,23.430749027719962,6.309918278226516,0.0,0.0,13.96424004376894,5.278114659230517,27.27636339397171,6.61338421837956,27.51363298439521,6.630683385642372,27.27636339397171,6.61338421837956,0.0,0.0,38.742741255621034,7.31455283232408,20.97617696340303,6.089044875446846,0.0,0.0,0.0,0.0,0.0,0.0
1426,1427,60,81.0,10944,7,5,1994,1994,448.0,1000,0,223,1223,1223,904,0,2127,1,0,2,1,3,1,5,2,1994.0,2,525,171,132,0,0,0,0,8,2008,12.509877789891931,104.61357464497617,9.300638009956963,21.166010488516726,6.1070228877422545,31.622776601683793,6.90875477931522,0.0,0.0,14.933184523068078,5.4116460518550396,34.97141690009142,7.1098794630722715,34.97141690009142,7.1098794630722715,30.066592756745816,6.807934943699926,0.0,0.0,46.119410230400824,7.662937850461535,22.9128784747792,6.26530121273771,13.076696830622021,5.147494476813453,11.489125293076057,4.890349128221754,0.0,0.0
392,393,20,0.0,8339,5,7,1959,1959,0.0,0,0,0,0,882,0,0,882,0,0,1,0,3,1,5,0,1959.0,1,294,0,0,0,0,0,0,7,2007,11.575909653758895,91.31812525451889,9.028818495352793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.698484809834994,6.78332520060396,0.0,0.0,0.0,0.0,29.698484809834994,6.78332520060396,17.146428199482248,5.68697535633982,0.0,0.0,0.0,0.0,0.0,0.0
509,510,20,80.0,9600,5,6,1959,1959,132.0,991,0,50,1041,1041,0,0,1041,1,0,1,0,3,1,6,0,1959.0,1,270,224,88,0,0,0,0,7,2009,11.732069026983156,97.97958971132712,9.169622538697624,11.489125293076057,4.890349128221754,31.480152477394387,6.899723107284872,0.0,0.0,7.0710678118654755,3.9318256327243257,32.264531609803356,6.948897222313312,32.264531609803356,6.948897222313312,0.0,0.0,0.0,0.0,32.264531609803356,6.948897222313312,16.431676725154983,5.602118820879701,14.966629547095765,5.41610040220442,9.38083151964686,4.48863636973214,0.0,0.0
1085,1086,85,73.0,9069,6,6,1992,1992,0.0,747,0,189,936,996,0,0,996,1,0,1,0,2,1,5,0,1992.0,2,564,120,0,0,0,0,0,4,2010,11.898194668458823,95.23129737644027,9.112727543109182,0.0,0.0,27.331300737432898,6.617402977974478,0.0,0.0,13.74772708486752,5.247024072160486,30.59411708155671,6.842683282238422,31.559467676119,6.904750769961838,0.0,0.0,0.0,0.0,31.559467676119,6.904750769961838,23.748684174075834,6.336825731146441,10.954451150103322,4.795790545596741,0.0,0.0,0.0,0.0
1402,1403,20,64.0,6762,7,5,2006,2006,0.0,0,0,1286,1286,1294,0,0,1294,0,0,2,0,2,1,6,1,2006.0,2,662,168,55,0,0,0,0,7,2006,12.174994689959313,82.23138087129512,8.81922185757494,0.0,0.0,0.0,0.0,0.0,0.0,35.86084215408221,7.160069207596127,35.86084215408221,7.160069207596127,35.9722114972099,7.166265974133638,0.0,0.0,0.0,0.0,35.9722114972099,7.166265974133638,25.729360660537214,6.4967749901858625,12.96148139681572,5.1298987149230735,7.416198487095663,4.02535169073515,0.0,0.0
574,575,80,70.0,10500,5,7,1971,2005,82.0,349,0,23,372,576,533,0,1109,0,1,1,0,3,1,5,0,1971.0,1,288,35,0,0,0,0,0,12,2007,11.842236406331555,102.46950765959599,9.259225769705994,9.055385138137417,4.418840607796598,18.681541692269406,5.857933154483459,0.0,0.0,4.795831523312719,3.1780538303479458,19.28730152198591,5.921578419643816,24.0,6.3578422665081,23.08679276123039,6.280395838960195,0.0,0.0,33.301651610693426,7.01211529430638,16.97056274847714,5.666426688112432,5.916079783099616,3.58351893845611,0.0,0.0,0.0,0.0
1015,1016,60,70.0,8400,8,6,2001,2001,0.0,643,0,167,810,810,855,0,1665,1,0,2,1,3,1,6,0,2001.0,2,528,0,45,0,0,0,0,11,2009,12.33270970174018,91.6515138991168,9.036106025364846,0.0,0.0,25.357444666211933,6.467698726104354,0.0,0.0,12.922847983320086,5.123963979403259,28.460498941515414,6.698268054115413,28.460498941515414,6.698268054115413,29.24038303442689,6.752270376141742,0.0,0.0,40.80441152620633,7.418180822726788,22.978250586152114,6.270988431858299,0.0,0.0,6.708203932499369,3.828641396489095,0.0,0.0
910,911,90,80.0,11600,5,5,1960,1960,361.0,443,0,662,1105,1105,1169,0,2274,0,0,2,0,5,2,12,0,1960.0,2,480,0,0,0,0,0,0,1,2010,11.946660519211651,107.70329614269008,9.358846580275406,19.0,5.8916442118257715,21.047565179849187,6.095824562432225,0.0,0.0,25.729360660537214,6.4967749901858625,33.24154027718932,7.00850518208228,33.24154027718932,7.00850518208228,34.19064199455752,7.064759027791802,0.0,0.0,47.686476070265456,7.729735331385051,21.908902300206645,6.175867270105761,0.0,0.0,0.0,0.0,0.0,0.0
1161,1162,20,0.0,14778,6,7,1954,2006,72.0,728,0,568,1296,1640,0,0,1640,1,0,1,0,3,1,7,1,1993.0,2,924,108,0,0,216,0,0,11,2008,12.319405795112926,121.56479753612885,9.600962533214572,8.48528137423857,4.290459441148391,26.981475126464083,6.591673732008658,0.0,0.0,23.83275057562597,6.343880434126331,36.0,7.167809184316444,40.496913462633174,7.403061091090091,0.0,0.0,0.0,0.0,40.496913462633174,7.403061091090091,30.397368307141328,6.829793737512425,10.392304845413264,4.6913478822291435,0.0,0.0,0.0,0.0
1279,1280,50,60.0,7500,4,4,1920,1950,0.0,0,0,698,698,698,430,0,1128,0,0,1,0,2,1,6,0,1980.0,2,528,30,0,164,0,0,0,4,2010,11.133142723386813,86.60254037844386,8.922791623969637,0.0,0.0,0.0,0.0,0.0,0.0,26.419689627245813,6.54965074223381,26.419689627245813,6.54965074223381,26.419689627245813,6.54965074223381,20.73644135332772,6.066108090103747,0.0,0.0,33.58571124749333,7.029087564149662,22.978250586152114,6.270988431858299,5.477225575051661,3.4339872044851463,0.0,0.0,0.0,0.0
369,370,20,0.0,9830,5,7,1959,2006,0.0,72,258,733,1063,1287,0,0,1287,1,0,1,0,3,1,7,1,1997.0,2,576,364,17,0,0,182,0,3,2010,11.995357787034976,99.1463564635635,9.193295937366925,0.0,0.0,8.48528137423857,4.290459441148391,16.06237840420901,5.556828061699537,27.073972741361768,6.598509028614515,32.60368077380221,6.96979066990159,35.874782229304195,7.160845906664299,0.0,0.0,0.0,0.0,35.874782229304195,7.160845906664299,24.0,6.3578422665081,19.078784028338912,5.8998973535824915,4.123105625617661,2.8903717578961645,0.0,0.0
620,621,30,45.0,8248,3,3,1914,1950,0.0,41,0,823,864,864,0,0,864,1,0,1,0,2,1,5,0,0.0,0,0,0,0,100,0,0,0,9,2008,11.112462823634855,90.81850031794183,9.017847259860732,0.0,0.0,6.4031242374328485,3.7376696182833684,0.0,0.0,28.687976575562104,6.714170529909472,29.393876913398138,6.762729506931879,29.393876913398138,6.762729506931879,0.0,0.0,0.0,0.0,29.393876913398138,6.762729506931879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,822,20,60.0,6000,4,4,1953,1953,0.0,0,0,936,936,936,0,0,936,0,0,1,0,2,1,4,0,1974.0,2,576,0,32,112,0,0,0,2,2009,11.440365524765756,77.45966692414834,8.699681400989514,0.0,0.0,0.0,0.0,0.0,0.0,30.59411708155671,6.842683282238422,30.59411708155671,6.842683282238422,30.59411708155671,6.842683282238422,0.0,0.0,0.0,0.0,30.59411708155671,6.842683282238422,24.0,6.3578422665081,0.0,0.0,5.656854249492381,3.4965075614664802,0.0,0.0
1241,1242,20,83.0,9849,7,6,2007,2007,0.0,0,0,1689,1689,1689,0,0,1689,0,0,2,0,3,1,7,0,2007.0,3,954,0,56,0,0,0,0,6,2007,12.42250975887691,99.24212815130478,9.195226734166134,0.0,0.0,0.0,0.0,0.0,0.0,41.09744517606904,7.432483807917119,41.09744517606904,7.432483807917119,41.09744517606904,7.432483807917119,0.0,0.0,0.0,0.0,41.09744517606904,7.432483807917119,30.886890422961002,6.86171134048073,0.0,0.0,7.483314773547883,4.04305126783455,0.0,0.0
202,203,50,50.0,7000,6,6,1924,1950,0.0,617,0,0,617,865,445,0,1310,0,0,2,0,2,1,6,0,1924.0,1,398,0,0,126,0,0,0,5,2006,11.626263078808801,83.66600265340756,8.853808274977197,0.0,0.0,24.839484696748443,6.42648845745769,0.0,0.0,0.0,0.0,24.839484696748443,6.42648845745769,29.410882339705484,6.763884908562435,21.095023109728988,6.100318952020064,0.0,0.0,36.193922141707716,7.1785454837637,19.949937343260004,5.988961416889864,0.0,0.0,0.0,0.0,0.0,0.0
673,674,20,110.0,14442,6,7,1957,2004,106.0,1186,0,291,1477,1839,0,0,1839,1,0,2,0,3,1,7,2,1957.0,2,416,0,87,0,0,200,0,6,2007,12.458778882573533,120.17487258158421,9.577965147101168,10.295630140987,4.672828834461906,34.438350715445125,7.079184394609668,0.0,0.0,17.05872210923198,5.676753802268282,38.43175770115127,7.298445101508147,42.883563284783136,7.517520850603031,0.0,0.0,0.0,0.0,42.883563284783136,7.517520850603031,20.396078054371138,6.0330862217988015,0.0,0.0,9.327379053088816,4.477336814478207,0.0,0.0
791,792,80,0.0,11333,6,5,1976,1976,0.0,539,0,490,1029,1062,0,0,1062,1,0,1,0,3,1,5,2,1976.0,2,539,120,0,0,0,0,0,5,2007,11.896833207128452,106.45656391223605,9.335562336729565,0.0,0.0,23.2163735324878,6.29156913955832,0.0,0.0,22.135943621178654,6.19644412779452,32.07802986469088,6.937314081223682,32.58834147360065,6.968850378341948,0.0,0.0,0.0,0.0,32.58834147360065,6.968850378341948,23.2163735324878,6.29156913955832,10.954451150103322,4.795790545596741,0.0,0.0,0.0,0.0
924,925,20,79.0,10240,6,6,1980,1980,157.0,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,1980.0,2,612,384,131,0,0,0,0,5,2006,12.242891437918386,101.19288512538814,9.234154550075438,12.529964086141668,5.062595033026967,25.0,6.439350371100098,32.57299494980466,6.967909201801884,0.0,0.0,41.060930335295616,7.430707082545968,41.060930335295616,7.430707082545968,0.0,0.0,0.0,0.0,41.060930335295616,7.430707082545968,24.73863375370596,6.418364935936212,19.595917942265423,5.953243334287785,11.445523142259598,4.882801922586371,0.0,0.0
1444,1445,20,63.0,8500,7,5,2004,2004,106.0,0,0,1422,1422,1422,0,0,1422,0,0,2,0,3,1,7,0,2004.0,2,626,192,60,0,0,0,0,11,2007,12.098493002763465,92.19544457292888,9.04793908261736,10.295630140987,4.672828834461906,0.0,0.0,0.0,0.0,37.70941526992961,7.260522598089852,37.70941526992961,7.260522598089852,37.70941526992961,7.260522598089852,0.0,0.0,0.0,0.0,37.70941526992961,7.260522598089852,25.019992006393608,6.440946540632921,13.856406460551018,5.262690188904886,7.745966692414834,4.110873864173311,0.0,0.0
807,808,70,144.0,21384,5,6,1923,2004,0.0,1309,0,15,1324,1072,504,0,1576,2,0,1,1,3,1,6,1,1923.0,2,528,0,312,0,0,0,0,5,2009,12.317171167298682,146.23269128344728,9.970445020661009,0.0,0.0,36.180105030251084,7.177782416195197,0.0,0.0,3.872983346207417,2.772588722239781,36.38681079732051,7.1891677384203225,32.7414110874898,6.9782137426306985,22.44994432064365,6.22455842927536,0.0,0.0,39.698866482558415,7.3632795869630385,22.978250586152114,6.270988431858299,0.0,0.0,17.663521732655695,5.746203190540153,0.0,0.0
1275,1276,90,95.0,11345,5,5,1948,1950,567.0,220,0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,1948.0,2,400,0,0,0,0,0,0,7,2007,11.827743504053695,106.51291001564083,9.336620537886512,23.811761799581316,6.342121418721152,14.832396974191326,5.3981627015177525,0.0,0.0,26.60826939130014,6.5638555265321274,30.463092423455635,6.834108738813838,30.463092423455635,6.834108738813838,31.496031496047245,6.900730664045173,0.0,0.0,43.81780460041329,7.560601162768557,20.0,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0
815,816,20,48.0,12137,7,5,1998,1998,442.0,0,0,1649,1649,1661,0,0,1661,0,0,2,0,3,1,6,0,1998.0,2,598,0,34,0,0,0,0,5,2010,12.323415584358154,110.16805344563369,9.4040963063958,21.02379604162864,6.093569770045136,0.0,0.0,0.0,0.0,40.607881008493905,7.408530566894626,40.607881008493905,7.408530566894626,40.755367744629666,7.415776975415394,0.0,0.0,0.0,0.0,40.755367744629666,7.415776975415394,24.454038521274967,6.395261598115449,0.0,0.0,5.830951894845301,3.5553480614894135,0.0,0.0
586,587,30,55.0,10267,6,7,1918,2000,0.0,210,606,0,816,838,0,0,838,1,0,1,0,2,1,5,0,1961.0,1,275,0,0,112,0,0,0,5,2008,11.775297421715827,101.32620588969075,9.236787541991031,0.0,0.0,14.491376746189438,5.351858133476067,24.61706725018234,6.408528791059498,0.0,0.0,28.5657137141714,6.705639094860003,28.948229652260256,6.732210706467206,0.0,0.0,0.0,0.0,28.948229652260256,6.732210706467206,16.583123951777,5.62040086571715,0.0,0.0,0.0,0.0,0.0,0.0
718,719,60,96.0,10542,7,5,1993,1994,651.0,1173,0,138,1311,1325,1093,0,2418,1,0,2,1,3,1,9,1,1993.0,3,983,250,154,216,0,0,0,8,2008,12.739640688812674,102.67424214475605,9.26321741157695,25.514701644346147,6.480044561926653,34.249087579087416,7.068172000388042,0.0,0.0,11.74734012447073,4.9344739331306915,36.207733980463345,7.179307969504034,36.40054944640259,7.189922170745808,33.06055050963308,6.9975959829819265,0.0,0.0,49.17316341257699,7.791109510610028,31.352830813181765,6.891625897052253,15.811388300841896,5.5254529391317835,12.409673645990857,5.043425116919247,0.0,0.0
988,989,60,0.0,12046,6,6,1976,1976,298.0,156,0,692,848,1118,912,0,2030,0,0,2,1,4,1,8,1,1976.0,2,551,0,224,0,0,0,0,6,2007,12.180759965737863,109.754270987511,9.396570945266852,17.26267650163207,5.700443573390687,12.489995996796797,5.056245805348308,0.0,0.0,26.30589287593181,6.541029999189903,29.120439557122072,6.744059186311348,33.436506994600975,7.020190708311925,30.199337741083,6.816735880594968,0.0,0.0,45.05552130427524,7.616283561580385,23.473389188611005,6.313548046277095,0.0,0.0,14.966629547095765,5.41610040220442,0.0,0.0
422,423,20,100.0,21750,5,5,1954,1954,0.0,0,0,988,988,988,0,0,988,0,0,1,0,2,1,4,0,1954.0,2,520,0,0,0,0,0,0,2,2008,11.635151947212842,147.47881203752627,9.987415012471414,0.0,0.0,0.0,0.0,0.0,0.0,31.432467291003423,6.8966943316227125,31.432467291003423,6.8966943316227125,31.432467291003423,6.8966943316227125,0.0,0.0,0.0,0.0,31.432467291003423,6.8966943316227125,22.80350850198276,6.255750041753367,0.0,0.0,0.0,0.0,0.0,0.0
361,362,50,0.0,9144,5,5,1940,1982,0.0,399,0,484,883,988,517,0,1505,1,0,1,0,3,1,8,0,1940.0,1,240,0,0,0,0,0,0,7,2008,11.884495917930655,95.62426470305536,9.120962560824966,0.0,0.0,19.974984355438178,5.991464547107982,0.0,0.0,22.0,6.184148890937483,29.715315916207253,6.784457062637643,31.432467291003423,6.8966943316227125,22.737634001804146,6.249975242259483,0.0,0.0,38.79432948254165,7.317212408359839,15.491933384829668,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0
1294,1295,20,60.0,8172,5,7,1955,1990,0.0,167,0,697,864,864,0,0,864,1,0,1,0,2,1,5,0,1957.0,2,572,0,0,0,0,0,0,4,2006,11.652696102959753,90.39911503991618,9.00859131751613,0.0,0.0,12.922847983320086,5.123963979403259,0.0,0.0,26.40075756488817,6.548219102762372,29.393876913398138,6.762729506931879,29.393876913398138,6.762729506931879,0.0,0.0,0.0,0.0,29.393876913398138,6.762729506931879,23.916521486202797,6.35088571671474,0.0,0.0,0.0,0.0,0.0,0.0
949,950,20,78.0,9360,6,7,1972,2006,0.0,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,1972.0,2,676,0,0,0,0,0,0,3,2010,12.193498926601634,96.74709297958259,9.144307401371744,0.0,0.0,31.336879231984796,6.890609120147166,0.0,0.0,13.379088160259652,5.19295685089021,34.07345007480164,7.057897937411856,37.16180835212409,7.231287004327616,0.0,0.0,0.0,0.0,37.16180835212409,7.231287004327616,26.0,6.517671272912275,0.0,0.0,0.0,0.0,0.0,0.0
938,939,60,73.0,8760,7,5,2006,2006,0.0,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,2006.0,3,868,0,90,0,0,0,0,8,2006,12.387560521575551,93.59487165438073,9.078065332666364,0.0,0.0,21.540659228538015,6.142037405587356,0.0,0.0,30.44667469527666,6.833031732786201,37.296112397943034,7.238496840894365,37.296112397943034,7.238496840894365,23.895606290697042,6.349138991379798,0.0,0.0,44.294469180700204,7.5822291942764615,29.46183972531247,6.767343125265392,0.0,0.0,9.486832980505138,4.51085950651685,0.0,0.0
4,5,60,84.0,14260,8,5,2000,2000,350.0,655,0,490,1145,1145,1053,0,2198,1,0,2,1,4,1,9,1,2000.0,3,836,192,84,0,0,0,0,12,2008,12.429220196836383,119.41524190822544,9.565283817736766,18.708286933869708,5.860786223465865,25.592967784139454,6.486160788944089,0.0,0.0,22.135943621178654,6.19644412779452,33.83784863137726,7.044032897274685,33.83784863137726,7.044032897274685,32.449961479175904,6.960347729101308,0.0,0.0,46.88283267892417,7.695757990554761,28.91366458960192,6.729824070489475,13.856406460551018,5.262690188904886,9.16515138991168,4.442651256490317,0.0,0.0
483,484,120,32.0,4500,6,5,1998,1998,116.0,897,0,319,1216,1216,0,0,1216,1,0,2,0,2,1,5,0,1998.0,2,402,0,125,0,0,0,0,5,2006,12.00762780434872,67.08203932499369,8.412054873292933,10.770329614269007,4.762173934797756,29.949958263743873,6.8001700683022,0.0,0.0,17.86057109949175,5.768320995793772,34.87119154832539,7.104144092987527,34.87119154832539,7.104144092987527,0.0,0.0,0.0,0.0,34.87119154832539,7.104144092987527,20.049937655763422,5.998936561946683,0.0,0.0,11.180339887498949,4.836281906951478,0.0,0.0
1234,1235,70,55.0,8525,5,6,1911,1950,0.0,0,0,940,940,1024,940,0,1964,0,0,1,1,4,1,7,0,0.0,0,0,0,192,0,0,0,0,11,2008,11.775297421715827,92.33092656309694,9.050875597325156,0.0,0.0,0.0,0.0,0.0,0.0,30.659419433511783,6.846943139585379,30.659419433511783,6.846943139585379,32.0,6.932447891572509,30.659419433511783,6.846943139585379,0.0,0.0,44.31703961232068,7.583247524303362,0.0,0.0,0.0,0.0,13.856406460551018,5.262690188904886,0.0,0.0
646,647,20,60.0,7200,5,5,1950,1950,0.0,0,0,0,0,1048,0,0,1048,0,0,1,0,3,1,7,0,1950.0,2,420,0,27,0,0,0,0,7,2008,11.495789479023493,84.8528137423857,8.881975184248867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.37282811247729,6.955592608396297,0.0,0.0,0.0,0.0,32.37282811247729,6.955592608396297,20.493901531919196,6.042632833682381,0.0,0.0,5.196152422706632,3.332204510175204,0.0,0.0
1125,1126,20,60.0,10434,4,5,1955,1955,0.0,0,0,1005,1005,1005,0,0,1005,0,0,1,0,2,1,5,1,1977.0,2,672,0,0,0,0,0,0,11,2009,11.652696102959753,102.14695296483396,9.252920819511301,0.0,0.0,0.0,0.0,0.0,0.0,31.701734968294716,6.913737350659685,31.701734968294716,6.913737350659685,31.701734968294716,6.913737350659685,0.0,0.0,0.0,0.0,31.701734968294716,6.913737350659685,25.92296279363144,6.511745329644728,0.0,0.0,0.0,0.0,0.0,0.0
1326,1327,30,70.0,4270,3,6,1931,2006,0.0,544,0,0,544,774,0,0,774,0,0,1,0,3,1,6,0,0.0,0,0,0,0,286,0,0,0,5,2007,11.277215789596893,65.34523701081817,8.359603270841466,0.0,0.0,23.323807579381203,6.300785794663244,0.0,0.0,0.0,0.0,23.323807579381203,6.300785794663244,27.820855486487112,6.652863029353347,0.0,0.0,0.0,0.0,27.820855486487112,6.652863029353347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,566,70,66.0,6858,6,4,1915,1950,0.0,0,0,806,806,841,806,0,1647,1,0,1,1,4,1,6,0,1920.0,1,216,0,66,136,0,0,0,5,2010,11.759793355371237,82.81304245105356,8.83331693749932,0.0,0.0,0.0,0.0,0.0,0.0,28.39013913315678,6.693323668269949,28.39013913315678,6.693323668269949,29.0,6.7357800142423265,28.39013913315678,6.693323668269949,0.0,0.0,40.58324777540605,7.4073177104694174,14.696938456699069,5.37989735354046,0.0,0.0,8.12403840463596,4.204692619390966,0.0,0.0
314,315,70,60.0,9600,7,7,1925,1990,0.0,16,0,712,728,832,809,0,1641,0,1,1,1,3,1,6,1,1925.0,2,546,0,0,234,0,0,0,8,2006,12.08954444723597,97.97958971132712,9.169622538697624,0.0,0.0,4.0,2.833213344056216,0.0,0.0,26.68332812825267,6.569481420414296,26.981475126464083,6.591673732008658,28.844410203711913,6.725033642166843,28.442925306655784,6.697034247666484,0.0,0.0,40.50925820105819,7.403670290012373,23.366642891095847,6.304448802421981,0.0,0.0,0.0,0.0,0.0,0.0
251,252,120,44.0,4750,8,5,2006,2007,481.0,1573,0,0,1573,1625,0,0,1625,1,1,2,0,2,1,5,1,2006.0,2,538,123,0,0,0,153,0,12,2007,12.367345048436391,68.92024376045111,8.46611040118692,21.93171219946131,6.1779441140506,39.66106403010388,7.3613754289773485,0.0,0.0,0.0,0.0,39.66106403010388,7.3613754289773485,40.311288741492746,7.3938782901077555,0.0,0.0,0.0,0.0,40.311288741492746,7.3938782901077555,23.194827009486403,6.289715570908998,11.090536506409418,4.820281565605037,0.0,0.0,0.0,0.0
738,739,90,60.0,10800,5,5,1987,1988,0.0,1200,0,0,1200,1200,0,0,1200,3,0,3,0,3,1,5,0,0.0,0,0,120,0,0,0,0,0,3,2009,12.095146671399466,103.92304845413264,9.287394001418473,0.0,0.0,34.64101615137755,7.0909098220799835,0.0,0.0,0.0,0.0,34.64101615137755,7.0909098220799835,34.64101615137755,7.0909098220799835,0.0,0.0,0.0,0.0,34.64101615137755,7.0909098220799835,0.0,0.0,10.954451150103322,4.795790545596741,0.0,0.0,0.0,0.0
